run_id,fixture_id,experiment,variant,source,status,decision,reason_codes,true_h_mm,h_mm,lower_mm,upper_mm,threshold_mm,error_mm,abs_error_mm,covered,h_raw_mean_mm,h_maxminus_min_mm,maxminus_min_error_mm,burst_sd_mm,u_random_mm,u_scale_mm,u_seg_mm,u_c_mm,interval_width_mm,rho_min_px_per_mm,blur_sigma_mm,michelson_contrast,snr,overshoot_ratio,reproj_rms_px,reproj_max_px,edge_rms_px,lomo_rel_spread,view_tilt_deg,z_mm,hull_margin_mm,jacobian_ratio,scanline_fraction,median_crossings,thickness_over_z,clip_bright_frac,clip_dark_frac,frames_ok,frames_requested,failed_stage,failed_gate,glyph_shape,shape_class,design_h_mm,ink_spread_mm,pose_tilt_deg,pose_z_mm,glyph_plane_offset_mm,glyph_plane_tilt_deg,undistort_enabled,linearize_enabled,algorithm_version,timing_s,safety_class
E_NOMINAL-BAR_I-4.0__base,E_NOMINAL-BAR_I-4.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,4.060000,4.058925,4.032646,4.085205,3.654000,-0.001075,0.001075,1,4.058925,4.061413,0.001413,0.003127,0.001182,0.000203,0.015596,0.015975,0.052559,17.916673,0.053322,0.910577,587.219593,0.006112,0.102213,0.195824,0.057983,0.000195,0.505229,,27.000000,1.000042,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,4.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.704067,SAFE
E_NOMINAL-BAR_I-6.0__base,E_NOMINAL-BAR_I-6.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,6.060000,6.058153,6.031062,6.085243,5.454000,-0.001847,0.001847,1,6.058153,6.059443,-0.000557,0.003289,0.001243,0.000438,0.015685,0.016468,0.054181,17.876102,0.053291,0.910969,584.937683,0.007027,0.086585,0.178644,0.064554,0.000140,0.425399,,27.000000,1.000071,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,6.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.839361,SAFE
E_NOMINAL-RING_O-1.5__base,E_NOMINAL-RING_O-1.5,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,1.560000,1.568021,1.543469,1.592574,1.404000,0.008021,0.008021,1,1.568021,1.567357,0.007357,0.001215,0.000459,0.000136,0.014865,0.014926,0.049105,17.958539,0.053409,0.874256,492.115773,0.007183,0.114801,0.204645,0.059775,0.000207,0.410726,,27.000000,1.000064,1.000000,4.000000,0.000000,0.000000,0.000000,7,7,,,RING_O,ROUND,1.500000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.572177,SAFE
E_NOMINAL-RING_O-2.0__base,E_NOMINAL-RING_O-2.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,2.060000,2.064789,2.041146,2.088432,1.854000,0.004789,0.004789,1,2.064789,2.062675,0.002675,0.001243,0.000470,0.000140,0.014269,0.014373,0.047286,17.887994,0.053296,0.899254,573.284512,0.006828,0.099577,0.184513,0.062192,0.000266,0.319867,,27.000000,1.000072,1.000000,4.000000,0.000000,0.000000,0.000000,7,7,,,RING_O,ROUND,2.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.665584,SAFE
E_NOMINAL-RING_O-3.0__base,E_NOMINAL-RING_O-3.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.059453,3.034053,3.084853,2.754000,-0.000547,0.000547,1,3.059453,3.057819,-0.002181,0.002418,0.000914,0.000182,0.015217,0.015441,0.050801,17.892810,0.053249,0.907581,605.233071,0.007341,0.067340,0.128678,0.058103,0.000144,0.307272,,27.000000,1.000047,1.000000,4.000000,0.000000,0.000000,0.000000,7,7,,,RING_O,ROUND,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.931756,SAFE
E_NOMINAL-RING_O-4.0__base,E_NOMINAL-RING_O-4.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,4.060000,4.058153,4.032218,4.084087,3.654000,-0.001847,0.001847,1,4.058153,4.055747,-0.004253,0.001606,0.000607,0.000234,0.015415,0.015766,0.051869,17.867975,0.053250,0.908350,620.158646,0.007317,0.095199,0.153295,0.060497,0.000135,0.407746,,27.000000,1.000061,1.000000,4.000000,0.000000,0.000000,0.000000,7,7,,,RING_O,ROUND,4.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,4.164463,SAFE
E_NOMINAL-RING_O-6.0__base,E_NOMINAL-RING_O-6.0,E_NOMINAL,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,6.060000,6.058904,6.032046,6.085762,5.454000,-0.001096,0.001096,1,6.058904,6.054851,-0.005149,0.001541,0.000583,0.000390,0.015576,0.016327,0.053716,17.750049,0.053412,0.908971,622.586823,0.007071,0.108298,0.165651,0.057545,0.000185,0.473516,,27.000000,1.000081,1.000000,4.000000,0.000000,0.000000,0.000000,7,7,,,RING_O,ROUND,6.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,4.852885,SAFE
E_RHO-200__base,E_RHO-200,E_RHO,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.061946,3.035353,3.088539,2.754000,0.001946,0.001946,1,3.061946,3.063531,0.003531,0.002758,0.001042,0.000184,0.015944,0.016166,0.053186,17.928350,0.053515,0.910004,603.398580,0.007229,0.080104,0.153439,0.060821,0.000190,0.472303,,27.000000,1.000074,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.646153,DIAGNOSTIC
E_RHO-200-hires__base,E_RHO-200-hires,E_RHO,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.060868,3.041127,3.080610,2.754000,0.000868,0.000868,1,3.060868,3.063151,0.003151,0.001819,0.000688,0.000103,0.011728,0.012001,0.039483,23.857399,0.039949,0.910528,600.406012,0.006985,0.108653,0.185165,0.058331,0.000268,0.383249,,27.000000,1.000062,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,6.176972,DIAGNOSTIC
E_RHO-240__base,E_RHO-240,E_RHO,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,3.060000,,,,2.754000,,,,3.059029,3.060928,0.000928,0.005651,0.002136,0.000197,0.019335,0.019606,0.064505,14.934010,0.063681,0.909761,568.910263,0.008553,0.107582,0.185131,0.059763,0.000225,0.454883,,27.000000,1.000045,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,240.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.073400,DIAGNOSTIC
E_RHO-280__base,E_RHO-280,E_RHO,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,3.060000,,,,2.754000,,,,3.060302,3.063541,0.003541,0.004965,0.001877,0.000409,0.022212,0.022429,0.073792,12.791797,0.074370,0.908349,364.960016,0.008429,0.122349,0.191371,0.058321,0.000451,0.376245,,27.000000,1.000124,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,280.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.770757,DIAGNOSTIC
E_RHO-340__base,E_RHO-340,E_RHO,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,3.060000,,,,2.754000,,,,3.062485,3.066731,0.006731,0.007535,0.002848,0.000382,0.026971,0.027234,0.089600,10.551970,0.090663,0.905351,296.352991,0.007116,0.133143,0.257558,0.062738,0.000524,0.389873,,27.000000,1.000137,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,340.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.495385,DIAGNOSTIC
E_RHO-420__base,E_RHO-420,E_RHO,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,3.060000,,,,2.754000,,,,3.059266,3.067418,0.007418,0.003347,0.001265,0.000529,0.031545,0.031669,0.104192,8.564649,0.111568,0.893925,95.987526,0.007345,0.101165,0.191960,0.052505,0.000413,0.422327,,27.000000,1.000213,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,420.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.271677,DIAGNOSTIC
E_THICKNESS-declared__base,E_THICKNESS-declared,E_THICKNESS,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.060684,3.034885,3.086483,2.754000,0.000684,0.000684,1,3.060684,3.056980,-0.003020,0.002229,0.000843,0.000149,0.015468,0.015683,0.051598,17.886587,0.053397,0.909989,654.262868,0.005995,0.098524,0.186415,0.061701,0.000266,0.388341,,27.000000,1.000057,1.000000,2.000000,0.002248,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,-0.450000,0.000000,True,True,P0-min-1.0.0,3.668841,SAFE
E_TILT-0__base,E_TILT-0,E_TILT,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.060485,3.034798,3.086171,2.754000,0.000485,0.000485,1,3.060485,3.062193,0.002193,0.002765,0.001045,0.000175,0.015386,0.015615,0.051374,17.904276,0.053229,0.910130,617.776673,0.005929,0.092457,0.160290,0.060147,0.000204,0.537319,,27.000000,1.000055,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.703775,DIAGNOSTIC
E_TILT-10__base,E_TILT-10,E_TILT,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.059981,3.033914,3.086048,2.754000,-0.000019,0.000019,1,3.059981,3.062838,0.002838,0.002000,0.000756,0.000070,0.015638,0.015846,0.052134,17.598649,0.053847,0.909896,591.206693,0.006882,0.068424,0.096634,0.059084,0.000088,10.301149,,27.000000,1.016441,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,10.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.720911,DIAGNOSTIC
E_TILT-20__base,E_TILT-20,E_TILT,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.061889,3.034055,3.089722,2.754000,0.001889,0.001889,1,3.061889,3.063366,0.003366,0.004122,0.001558,0.000081,0.016669,0.016920,0.055667,16.836460,0.054814,0.909919,595.949205,0.006667,0.070944,0.155526,0.057466,0.000097,20.164891,,27.000000,1.064401,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,20.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.617989,DIAGNOSTIC
E_TILT-30__base,E_TILT-30,E_TILT,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_GEOMETRY,,PHYSICAL_SIZE_NOT_ESTABLISHED_GEOMETRY|GATE_REPROJ_RMS_PX,3.060000,,,,2.754000,,,,3.061361,3.065707,0.005707,0.004363,0.001649,0.001176,0.017545,0.017830,0.058661,15.489708,0.057055,0.910065,559.659611,0.008921,1.480470,4.636190,0.183988,0.001438,30.107790,,27.000000,1.156724,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,GEOMETRY,reproj_rms_px,BAR_I,FLAT_TOP,3.000000,0.030000,30.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.608436,DIAGNOSTIC
E_TILT-40__base,E_TILT-40,E_TILT,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_FIDUCIAL,,FIDUCIAL_MISSING_MARKER,3.060000,,,,2.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,FIDUCIAL,FIDUCIAL_MISSING_MARKER,BAR_I,FLAT_TOP,3.000000,0.030000,40.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.929732,DIAGNOSTIC
E_TILT-50__base,E_TILT-50,E_TILT,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_FIDUCIAL,,FIDUCIAL_MISSING_MARKER,3.060000,,,,2.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,FIDUCIAL,FIDUCIAL_MISSING_MARKER,BAR_I,FLAT_TOP,3.000000,0.030000,50.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.625665,DIAGNOSTIC
N_EXCESS_PERSPECTIVE__base,N_EXCESS_PERSPECTIVE,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_FIDUCIAL,,FIDUCIAL_MISSING_MARKER,3.060000,,,,2.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,FIDUCIAL,FIDUCIAL_MISSING_MARKER,BAR_I,FLAT_TOP,3.000000,0.030000,55.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.499046,UNSAFE_DETECTABLE
N_GLARE_SATURATION__base,N_GLARE_SATURATION,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_MICHELSON_CONTRAST,3.060000,,,,2.754000,,,,2.952796,2.960129,-0.099871,0.009520,0.003598,0.000149,0.006699,0.007964,0.026201,17.863323,0.053160,0.068472,,0.000000,0.087551,0.140453,0.060670,0.000230,0.458964,,27.000000,1.000036,0.916667,4.000000,0.000000,0.666667,0.000000,7,7,IMAGE_QUALITY,michelson_contrast,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.640827,UNSAFE_DETECTABLE
N_LOW_CONTRAST__base,N_LOW_CONTRAST,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_MICHELSON_CONTRAST,3.060000,,,,2.754000,,,,3.060608,3.064625,0.004625,0.003768,0.001424,0.000228,0.015846,0.016099,0.052966,17.856524,0.053434,0.198505,214.484209,0.020884,0.082836,0.172508,0.068966,0.000168,0.475536,,27.000000,1.000059,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,michelson_contrast,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.712797,UNSAFE_DETECTABLE
N_MISSING_MARKER__base,N_MISSING_MARKER,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_FIDUCIAL,,FIDUCIAL_MISSING_MARKER,3.060000,,,,2.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,FIDUCIAL,FIDUCIAL_MISSING_MARKER,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.793675,UNSAFE_DETECTABLE
N_MOTION_BLUR__base,N_MOTION_BLUR,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,3.060000,,,,2.754000,,,,3.045900,3.063574,0.003574,0.004585,0.001733,0.000524,0.064382,0.064453,0.212051,17.949993,0.099680,0.907797,14.268128,0.035766,0.647936,1.226186,0.052953,0.000751,0.673340,,27.000000,1.000398,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.394770,UNSAFE_DETECTABLE
N_NONPLANAR_TILT-10__base,N_NONPLANAR_TILT-10,N_UNDETECTABLE,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.014358,2.988163,3.040553,2.754000,-0.045642,0.045642,0,3.014358,3.015719,-0.044281,0.004340,0.001640,0.000139,0.015654,0.015924,0.052390,17.943740,0.053596,0.909725,619.309358,0.006051,0.121151,0.194383,0.059519,0.000232,0.538403,,27.000000,1.000096,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,10.000000,True,True,P0-min-1.0.0,1.961536,UNSAFE_UNDETECTABLE
N_NONPLANAR_TILT-20__base,N_NONPLANAR_TILT-20,N_UNDETECTABLE,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,2.875335,2.848690,2.901979,2.754000,-0.184665,0.184665,0,2.875335,2.876581,-0.183419,0.004556,0.001722,0.000175,0.015940,0.016197,0.053290,17.918776,0.052996,0.909634,632.149456,0.007567,0.092134,0.175475,0.059339,0.000198,0.410936,,27.000000,1.000077,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,20.000000,True,True,P0-min-1.0.0,1.930100,UNSAFE_UNDETECTABLE
N_PLANE_OFFSET_UNDECLARED-1.5__base,N_PLANE_OFFSET_UNDECLARED-1.5,N_UNDETECTABLE,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.082369,3.057132,3.107605,2.754000,0.022369,0.022369,1,3.082369,3.083913,0.023913,0.004036,0.001526,0.000222,0.015064,0.015341,0.050473,17.910815,0.053309,0.910118,613.888438,0.008110,0.099270,0.176349,0.064066,0.000233,0.329802,,27.000000,1.000033,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,1.500000,0.000000,True,True,P0-min-1.0.0,3.677350,UNSAFE_UNDETECTABLE
N_PLANE_OFFSET_UNDECLARED-5.0__base,N_PLANE_OFFSET_UNDECLARED-5.0,N_UNDETECTABLE,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.140188,3.115762,3.164613,2.754000,0.080188,0.080188,0,3.140188,3.142090,0.082090,0.004055,0.001533,0.000153,0.014553,0.014848,0.048851,17.924876,0.053175,0.910331,395.810202,0.009540,0.093810,0.136203,0.060415,0.000225,0.446696,,27.000000,1.000089,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,5.000000,0.000000,True,True,P0-min-1.0.0,3.179050,UNSAFE_UNDETECTABLE
N_SHARPENING__base,N_SHARPENING,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_CLIP_DARK_FRAC,3.060000,,,,2.754000,,,,3.064750,3.069770,0.009770,0.005299,0.002003,0.000255,0.009677,0.010184,0.033505,17.942218,0.028324,0.999786,58.444372,0.199033,0.095518,0.148499,0.066642,0.000209,0.577621,,27.000000,1.000079,1.000000,2.000000,0.000000,0.000000,0.039931,7,7,IMAGE_QUALITY,clip_dark_frac,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.400763,UNSAFE_DETECTABLE
N_TINY_TEXT__base,N_TINY_TEXT,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY,,PHYSICAL_SIZE_NOT_ESTABLISHED_IMAGE_QUALITY|GATE_BLUR_SIGMA_MM,0.860000,,,,0.774000,,,,0.850081,0.853728,-0.006272,0.004080,0.001542,0.000099,0.023220,0.023281,0.076594,10.562746,0.090139,0.526055,18.567247,0.066600,0.106828,0.190928,0.055364,0.000392,0.567892,,27.000000,1.000175,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,IMAGE_QUALITY,blur_sigma_mm,BAR_I,FLAT_TOP,0.800000,0.030000,0.000000,340.000000,0.000000,0.000000,True,True,P0-min-1.0.0,2.443879,UNSAFE_DETECTABLE
N_UNSTABLE_BOUNDARY-0.07__base,N_UNSTABLE_BOUNDARY-0.07,E_HALFTONE,base,synthetic,MEASURED,MEETS_SCREENING_THRESHOLD,,3.060000,3.061829,3.036716,3.086941,2.754000,0.001829,0.001829,1,3.061829,3.071125,0.011125,0.004525,0.001710,0.000235,0.014970,0.015266,0.050226,17.888682,0.053514,0.315698,292.695415,0.015086,0.091706,0.130106,0.066567,0.000193,0.552491,,27.000000,1.000059,1.000000,2.000000,0.000000,0.000000,0.000000,7,7,,,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.702176,DIAGNOSTIC
N_UNSTABLE_BOUNDARY-0.15__base,N_UNSTABLE_BOUNDARY-0.15,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION,,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION|GATE_MEDIAN_CROSSINGS,3.060000,,,,2.754000,,,,2.850078,3.068756,0.008756,0.034398,0.016997,0.000106,0.053645,0.056320,0.185293,17.974013,0.053156,0.474674,409.712847,0.012003,0.088626,0.149770,0.057445,0.000203,0.516020,,27.000000,1.000087,1.000000,8.000000,0.000000,0.000000,0.000000,7,7,SEGMENTATION,median_crossings,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.796710,UNSAFE_DETECTABLE
N_UNSTABLE_BOUNDARY-0.30__base,N_UNSTABLE_BOUNDARY-0.30,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION,,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION|GATE_MEDIAN_CROSSINGS,3.060000,,,,2.754000,,,,3.017986,3.048991,-0.011009,0.001211,0.000926,0.000134,0.014832,0.015056,0.049534,17.885317,0.053327,0.840946,616.779586,0.007925,0.085109,0.175990,0.059377,0.000141,0.582143,,27.000000,1.000139,1.000000,10.000000,0.000000,0.000000,0.000000,7,7,SEGMENTATION,median_crossings,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.618976,UNSAFE_DETECTABLE
N_UNSTABLE_BOUNDARY-0.50__base,N_UNSTABLE_BOUNDARY-0.50,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION,,PHYSICAL_SIZE_NOT_ESTABLISHED_SEGMENTATION|GATE_MEDIAN_CROSSINGS,3.060000,,,,2.754000,,,,3.012478,3.047542,-0.012458,0.002597,0.001043,0.000163,0.016138,0.016351,0.053795,17.854279,0.053486,0.883125,639.387088,0.008097,0.103742,0.214759,0.059050,0.000181,0.680523,,27.000000,1.000127,1.000000,6.000000,0.000000,0.000000,0.000000,7,7,SEGMENTATION,median_crossings,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.663978,UNSAFE_DETECTABLE
N_WRONG_FIDUCIAL__base,N_WRONG_FIDUCIAL,N_NEGATIVE,base,synthetic,PHYSICAL_SIZE_NOT_ESTABLISHED_FIDUCIAL,,FIDUCIAL_MISSING_MARKER,3.060000,,,,2.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,FIDUCIAL,FIDUCIAL_MISSING_MARKER,BAR_I,FLAT_TOP,3.000000,0.030000,0.000000,200.000000,0.000000,0.000000,True,True,P0-min-1.0.0,3.430405,UNSAFE_DETECTABLE
